Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1083713,-,-,-,35.73,-79.18,-5,156,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type
2015,1,2,11,0,246,457,7
2015,1,2,11,30,230,490,6
2015,1,2,12,0,212,507,6
2015,1,2,12,30,249,510,7
2015,1,2,13,0,277,497,7
2015,1,2,13,30,229,470,7
2015,1,2,14,0,106,427,6
2015,1,2,14,30,118,373,6
2015,1,2,15,0,98,307,6
2015,1,2,15,30,97,234,7
2015,1,2,16,0,62,156,7
2015,1,2,16,30,31,79,7
2015,1,2,17,0,6,16,7
2015,1,2,17,30,0,0,7
2015,1,2,18,0,0,0,7
2015,1,2,18,30,0,0,7
2015,1,2,19,0,0,0,6
2015,1,2,19,30,0,0,7
2015,1,2,20,0,0,0,6
2015,1,2,20,30,0,0,6
2015,1,2,21,0,0,0,6
2015,1,2,21,30,0,0,6
2015,1,2,22,0,0,0,6
2015,1,2,22,30,0,0,6
2015,1,2,23,0,0,0,6
2015,1,2,23,30,0,0,6
2015,1,3,0,0,0,0,6
2015,1,3,0,30,0,0,7
2015,1,3,1,0,0,0,6
2015,1,3,1,30,0,0,7
2015,1,3,2,0,0,0,7
2015,1,3,2,30,0,0,7
2015,1,3,3,0,0,0,6
2015,1,3,3,30,0,0,6
2015,1,3,4,0,0,0,6
2015,1,3,4,30,0,0,6
2015,1,3,5,0,0,0,6
2015,1,3,5,30,0,0,7
2015,1,3,6,0,0,0,7
2015,1,3,6,30,0,0,7
2015,1,3,7,0,0,0,7
2015,1,3,7,30,0,0,7
2015,1,3,8,0,18,51,7
2015,1,3,8,30,45,125,7
2015,1,3,9,0,71,204,7
2015,1,3,9,30,159,280,8
2015,1,3,10,0,125,349,8
2015,1,3,10,30,258,407,8
2015,1,3,11,0,194,454,4
2015,1,3,11,30,177,486,3
2015,1,3,12,0,137,505,4
2015,1,3,12,30,108,507,4
2015,1,3,13,0,253,493,3
2015,1,3,13,30,230,466,3
2015,1,3,14,0,212,425,4
2015,1,3,14,30,61,372,4
2015,1,3,15,0,111,310,4
2015,1,3,15,30,117,237,8
2015,1,3,16,0,63,159,7
2015,1,3,16,30,32,82,6
2015,1,3,17,0,7,18,7
2015,1,3,17,30,0,0,7
2015,1,3,18,0,0,0,7
2015,1,3,18,30,0,0,7
2015,1,3,19,0,0,0,7
2015,1,3,19,30,0,0,7
2015,1,3,20,0,0,0,7
2015,1,3,20,30,0,0,7
2015,1,3,21,0,0,0,7
2015,1,3,21,30,0,0,7
2015,1,3,22,0,0,0,7
2015,1,3,22,30,0,0,7
2015,1,3,23,0,0,0,7
2015,1,3,23,30,0,0,7
2015,1,4,0,0,0,0,7
2015,1,4,0,30,0,0,7
2015,1,4,1,0,0,0,7
2015,1,4,1,30,0,0,7
2015,1,4,2,0,0,0,7
2015,1,4,2,30,0,0,7
2015,1,4,3,0,0,0,7
2015,1,4,3,30,0,0,7
2015,1,4,4,0,0,0,7
2015,1,4,4,30,0,0,0
2015,1,4,5,0,0,0,1
2015,1,4,5,30,0,0,7
2015,1,4,6,0,0,0,8
2015,1,4,6,30,0,0,3
2015,1,4,7,0,0,0,1
2015,1,4,7,30,0,0,4
2015,1,4,8,0,11,54,4
2015,1,4,8,30,26,130,4
2015,1,4,9,0,48,208,4
2015,1,4,9,30,176,284,4
2015,1,4,10,0,239,341,4
2015,1,4,10,30,161,398,4
2015,1,4,11,0,61,445,8
2015,1,4,11,30,333,477,7
2015,1,4,12,0,170,495,7
2015,1,4,12,30,138,497,6
2015,1,4,13,0,294,486,7
2015,1,4,13,30,243,460,7
2015,1,4,14,0,68,421,7
2015,1,4,14,30,73,369,7
2015,1,4,15,0,87,307,6
2015,1,4,15,30,75,235,6
2015,1,4,16,0,39,159,6
2015,1,4,16,30,20,83,6
2015,1,4,17,0,5,20,6
2015,1,4,17,30,0,0,6
2015,1,4,18,0,0,0,6
2015,1,4,18,30,0,0,6
2015,1,4,19,0,0,0,6
2015,1,4,19,30,0,0,7
2015,1,4,20,0,0,0,7
2015,1,4,20,30,0,0,7
2015,1,4,21,0,0,0,3
2015,1,4,21,30,0,0,4
2015,1,4,22,0,0,0,4
2015,1,4,22,30,0,0,0
2015,1,4,23,0,0,0,0
2015,1,4,23,30,0,0,0
2015,1,5,0,0,0,0,0
2015,1,5,0,30,0,0,0
2015,1,5,1,0,0,0,0
2015,1,5,1,30,0,0,0
2015,1,5,2,0,0,0,0
2015,1,5,2,30,0,0,0
2015,1,5,3,0,0,0,0
2015,1,5,3,30,0,0,0
2015,1,5,4,0,0,0,0
2015,1,5,4,30,0,0,0
2015,1,5,5,0,0,0,0
2015,1,5,5,30,0,0,0
2015,1,5,6,0,0,0,0
2015,1,5,6,30,0,0,0
2015,1,5,7,0,0,0,0
2015,1,5,7,30,0,0,0
2015,1,5,8,0,63,63,0
2015,1,5,8,30,148,148,4
2015,1,5,9,0,236,236,0
2015,1,5,9,30,319,319,0
2015,1,5,10,0,394,394,1
2015,1,5,10,30,405,457,7
2015,1,5,11,0,507,507,0
2015,1,5,11,30,542,542,0
2015,1,5,12,0,563,563,0
2015,1,5,12,30,567,567,0
2015,1,5,13,0,556,556,0
2015,1,5,13,30,528,528,0
2015,1,5,14,0,486,486,0
2015,1,5,14,30,429,429,0
2015,1,5,15,0,360,360,0
2015,1,5,15,30,280,280,0
2015,1,5,16,0,194,194,0
2015,1,5,16,30,106,106,0
2015,1,5,17,0,28,28,0
2015,1,5,17,30,0,0,0
2015,1,5,18,0,0,0,0
2015,1,5,18,30,0,0,0
2015,1,5,19,0,0,0,0
2015,1,5,19,30,0,0,1
2015,1,5,20,0,0,0,0
2015,1,5,20,30,0,0,0
2015,1,5,21,0,0,0,0
2015,1,5,21,30,0,0,0
2015,1,5,22,0,0,0,0
2015,1,5,22,30,0,0,0
2015,1,5,23,0,0,0,0
2015,1,5,23,30,0,0,0
2015,1,6,0,0,0,0,0
2015,1,6,0,30,0,0,0
2015,1,6,1,0,0,0,0
2015,1,6,1,30,0,0,0
2015,1,6,2,0,0,0,0
2015,1,6,2,30,0,0,0
2015,1,6,3,0,0,0,0
2015,1,6,3,30,0,0,0
2015,1,6,4,0,0,0,0
2015,1,6,4,30,0,0,0
2015,1,6,5,0,0,0,0
2015,1,6,5,30,0,0,0
2015,1,6,6,0,0,0,0
2015,1,6,6,30,0,0,0
2015,1,6,7,0,0,0,0
2015,1,6,7,30,0,0,0
2015,1,6,8,0,61,61,0
2015,1,6,8,30,144,144,0
2015,1,6,9,0,229,229,0
2015,1,6,9,30,310,310,0
2015,1,6,10,0,384,384,0
2015,1,6,10,30,447,447,0
2015,1,6,11,0,497,497,0
2015,1,6,11,30,532,532,0
2015,1,6,12,0,553,553,0
2015,1,6,12,30,557,557,0
2015,1,6,13,0,546,546,0
2015,1,6,13,30,519,519,0
2015,1,6,14,0,368,477,7
2015,1,6,14,30,318,422,7
2015,1,6,15,0,218,355,8
2015,1,6,15,30,211,277,7
2015,1,6,16,0,102,192,4
2015,1,6,16,30,55,105,7
2015,1,6,17,0,15,28,3
2015,1,6,17,30,0,0,4
2015,1,6,18,0,0,0,4
2015,1,6,18,30,0,0,0
2015,1,6,19,0,0,0,0
2015,1,6,19,30,0,0,1
2015,1,6,20,0,0,0,0
2015,1,6,20,30,0,0,1
2015,1,6,21,0,0,0,1
2015,1,6,21,30,0,0,0
2015,1,6,22,0,0,0,0
2015,1,6,22,30,0,0,4
2015,1,6,23,0,0,0,7
2015,1,6,23,30,0,0,7
2015,1,7,0,0,0,0,7
2015,1,7,0,30,0,0,7
2015,1,7,1,0,0,0,7
2015,1,7,1,30,0,0,7
2015,1,7,2,0,0,0,1
2015,1,7,2,30,0,0,8
2015,1,7,3,0,0,0,7
2015,1,7,3,30,0,0,7
2015,1,7,4,0,0,0,4
2015,1,7,4,30,0,0,7
2015,1,7,5,0,0,0,8
2015,1,7,5,30,0,0,7
2015,1,7,6,0,0,0,7
2015,1,7,6,30,0,0,4
2015,1,7,7,0,0,0,7
2015,1,7,7,30,0,0,7
2015,1,7,8,0,48,58,7
2015,1,7,8,30,114,139,7
2015,1,7,9,0,153,222,7
2015,1,7,9,30,186,302,7
2015,1,7,10,0,89,374,7
2015,1,7,10,30,134,436,7
2015,1,7,11,0,216,485,7
2015,1,7,11,30,171,521,7
2015,1,7,12,0,82,541,7
2015,1,7,12,30,158,547,7
2015,1,7,13,0,174,537,7
2015,1,7,13,30,145,511,7
2015,1,7,14,0,140,474,8
2015,1,7,14,30,217,419,8
2015,1,7,15,0,234,355,8
2015,1,7,15,30,278,278,0
2015,1,7,16,0,140,194,8
2015,1,7,16,30,77,107,8
2015,1,7,17,0,22,30,8
2015,1,7,17,30,0,0,8
2015,1,7,18,0,0,0,7
2015,1,7,18,30,0,0,4
2015,1,7,19,0,0,0,0
2015,1,7,19,30,0,0,0
2015,1,7,20,0,0,0,0
2015,1,7,20,30,0,0,0
2015,1,7,21,0,0,0,0
2015,1,7,21,30,0,0,0
2015,1,7,22,0,0,0,0
2015,1,7,22,30,0,0,0
2015,1,7,23,0,0,0,0
2015,1,7,23,30,0,0,0
2015,1,8,0,0,0,0,0
2015,1,8,0,30,0,0,0
2015,1,8,1,0,0,0,0
2015,1,8,1,30,0,0,0
2015,1,8,2,0,0,0,0
2015,1,8,2,30,0,0,0
2015,1,8,3,0,0,0,0
2015,1,8,3,30,0,0,0
2015,1,8,4,0,0,0,0
2015,1,8,4,30,0,0,0
2015,1,8,5,0,0,0,0
2015,1,8,5,30,0,0,0
2015,1,8,6,0,0,0,0
2015,1,8,6,30,0,0,0
2015,1,8,7,0,0,0,1
2015,1,8,7,30,0,0,0
2015,1,8,8,0,70,70,0
2015,1,8,8,30,161,161,0
2015,1,8,9,0,254,254,0
2015,1,8,9,30,341,341,0
2015,1,8,10,0,418,418,0
2015,1,8,10,30,483,483,0
2015,1,8,11,0,534,534,0
2015,1,8,11,30,570,570,0
2015,1,8,12,0,591,591,0
2015,1,8,12,30,595,595,0
2015,1,8,13,0,581,581,0
2015,1,8,13,30,553,553,0
2015,1,8,14,0,509,509,0
2015,1,8,14,30,451,451,0
2015,1,8,15,0,380,380,0
2015,1,8,15,30,298,298,0
2015,1,8,16,0,209,209,0
2015,1,8,16,30,117,117,0
2015,1,8,17,0,34,34,0
2015,1,8,17,30,0,0,0
2015,1,8,18,0,0,0,0
2015,1,8,18,30,0,0,0
2015,1,8,19,0,0,0,0
2015,1,8,19,30,0,0,1
2015,1,8,20,0,0,0,0
2015,1,8,20,30,0,0,4
2015,1,8,21,0,0,0,4
2015,1,8,21,30,0,0,0
2015,1,8,22,0,0,0,0
2015,1,8,22,30,0,0,0
2015,1,8,23,0,0,0,4
2015,1,8,23,30,0,0,4
2015,1,9,0,0,0,0,4
2015,1,9,0,30,0,0,7
2015,1,9,1,0,0,0,7
2015,1,9,1,30,0,0,4
2015,1,9,2,0,0,0,4
2015,1,9,2,30,0,0,0
2015,1,9,3,0,0,0,1
2015,1,9,3,30,0,0,1
2015,1,9,4,0,0,0,0
2015,1,9,4,30,0,0,0
2015,1,9,5,0,0,0,0
2015,1,9,5,30,0,0,0
2015,1,9,6,0,0,0,4
2015,1,9,6,30,0,0,0
2015,1,9,7,0,0,0,1
2015,1,9,7,30,0,0,4
2015,1,9,8,0,61,61,0
2015,1,9,8,30,145,145,0
2015,1,9,9,0,124,235,4
2015,1,9,9,30,318,318,0
2015,1,9,10,0,395,395,0
2015,1,9,10,30,458,458,0
2015,1,9,11,0,508,508,0
2015,1,9,11,30,544,544,0
2015,1,9,12,0,563,563,0
2015,1,9,12,30,567,567,0
2015,1,9,13,0,554,554,0
2015,1,9,13,30,528,528,0
2015,1,9,14,0,485,485,0
2015,1,9,14,30,430,430,0
2015,1,9,15,0,362,362,0
2015,1,9,15,30,284,284,0
2015,1,9,16,0,199,199,0
2015,1,9,16,30,112,112,0
2015,1,9,17,0,34,34,1
2015,1,9,17,30,0,0,4
2015,1,9,18,0,0,0,1
2015,1,9,18,30,0,0,4
2015,1,9,19,0,0,0,0
2015,1,9,19,30,0,0,0
2015,1,9,20,0,0,0,0
2015,1,9,20,30,0,0,1
2015,1,9,21,0,0,0,4
2015,1,9,21,30,0,0,7
2015,1,9,22,0,0,0,0
2015,1,9,22,30,0,0,1
2015,1,9,23,0,0,0,0
2015,1,9,23,30,0,0,0
2015,1,10,0,0,0,0,0
2015,1,10,0,30,0,0,0
2015,1,10,1,0,0,0,0
2015,1,10,1,30,0,0,0
2015,1,10,2,0,0,0,0
2015,1,10,2,30,0,0,0
2015,1,10,3,0,0,0,0
2015,1,10,3,30,0,0,0
2015,1,10,4,0,0,0,0
2015,1,10,4,30,0,0,0
2015,1,10,5,0,0,0,0
2015,1,10,5,30,0,0,0
2015,1,10,6,0,0,0,0
2015,1,10,6,30,0,0,0
2015,1,10,7,0,0,0,0
2015,1,10,7,30,0,0,0
2015,1,10,8,0,72,72,0
2015,1,10,8,30,164,164,0
2015,1,10,9,0,257,257,0
2015,1,10,9,30,345,345,0
2015,1,10,10,0,424,424,0
2015,1,10,10,30,490,490,0
2015,1,10,11,0,542,542,0
2015,1,10,11,30,580,580,0
2015,1,10,12,0,601,601,0
2015,1,10,12,30,605,605,0
2015,1,10,13,0,594,594,0
2015,1,10,13,30,565,565,0
2015,1,10,14,0,521,521,0
2015,1,10,14,30,462,462,0
2015,1,10,15,0,391,391,0
2015,1,10,15,30,309,309,0
2015,1,10,16,0,219,219,0
2015,1,10,16,30,126,126,0
2015,1,10,17,0,40,40,0
2015,1,10,17,30,0,0,0
2015,1,10,18,0,0,0,0
2015,1,10,18,30,0,0,0
2015,1,10,19,0,0,0,0
2015,1,10,19,30,0,0,0
2015,1,10,20,0,0,0,0
2015,1,10,20,30,0,0,0
2015,1,10,21,0,0,0,0
2015,1,10,21,30,0,0,0
2015,1,10,22,0,0,0,0
2015,1,10,22,30,0,0,0
2015,1,10,23,0,0,0,0
2015,1,10,23,30,0,0,0
2015,1,11,0,0,0,0,0
2015,1,11,0,30,0,0,0
2015,1,11,1,0,0,0,0
2015,1,11,1,30,0,0,0
2015,1,11,2,0,0,0,0
2015,1,11,2,30,0,0,0
2015,1,11,3,0,0,0,0
2015,1,11,3,30,0,0,0
2015,1,11,4,0,0,0,0
2015,1,11,4,30,0,0,0
2015,1,11,5,0,0,0,0
2015,1,11,5,30,0,0,0
2015,1,11,6,0,0,0,1
2015,1,11,6,30,0,0,0
2015,1,11,7,0,0,0,0
2015,1,11,7,30,0,0,4
2015,1,11,8,0,39,66,4
2015,1,11,8,30,91,152,4
2015,1,11,9,0,239,239,1
2015,1,11,9,30,323,323,0
2015,1,11,10,0,392,392,1
2015,1,11,10,30,455,455,1
2015,1,11,11,0,395,505,4
2015,1,11,11,30,427,540,4
2015,1,11,12,0,440,560,4
2015,1,11,12,30,452,564,4
2015,1,11,13,0,453,552,7
2015,1,11,13,30,380,524,7
2015,1,11,14,0,364,482,7
2015,1,11,14,30,332,425,4
2015,1,11,15,0,288,356,7
2015,1,11,15,30,179,278,8
2015,1,11,16,0,96,192,7
2015,1,11,16,30,54,108,7
2015,1,11,17,0,16,33,7
2015,1,11,17,30,0,0,7
2015,1,11,18,0,0,0,7
2015,1,11,18,30,0,0,7
2015,1,11,19,0,0,0,7
2015,1,11,19,30,0,0,4
2015,1,11,20,0,0,0,4
2015,1,11,20,30,0,0,4
2015,1,11,21,0,0,0,4
2015,1,11,21,30,0,0,4
2015,1,11,22,0,0,0,7
2015,1,11,22,30,0,0,7
2015,1,11,23,0,0,0,7
2015,1,11,23,30,0,0,6
2015,1,12,0,0,0,0,7
2015,1,12,0,30,0,0,7
2015,1,12,1,0,0,0,7
2015,1,12,1,30,0,0,7
2015,1,12,2,0,0,0,7
2015,1,12,2,30,0,0,6
2015,1,12,3,0,0,0,6
2015,1,12,3,30,0,0,6
2015,1,12,4,0,0,0,6
2015,1,12,4,30,0,0,6
2015,1,12,5,0,0,0,6
2015,1,12,5,30,0,0,6
2015,1,12,6,0,0,0,6
2015,1,12,6,30,0,0,6
2015,1,12,7,0,0,0,6
2015,1,12,7,30,0,0,7
2015,1,12,8,0,8,52,7
2015,1,12,8,30,20,126,4
2015,1,12,9,0,16,205,4
2015,1,12,9,30,111,283,4
2015,1,12,10,0,98,350,7
2015,1,12,10,30,136,411,7
2015,1,12,11,0,121,459,6
2015,1,12,11,30,74,493,6
2015,1,12,12,0,78,516,6
2015,1,12,12,30,54,521,6
2015,1,12,13,0,90,511,6
2015,1,12,13,30,86,486,6
2015,1,12,14,0,66,448,6
2015,1,12,14,30,87,395,6
2015,1,12,15,0,96,333,6
2015,1,12,15,30,66,260,6
2015,1,12,16,0,57,181,6
2015,1,12,16,30,32,102,6
2015,1,12,17,0,10,32,6
2015,1,12,17,30,0,0,6
2015,1,12,18,0,0,0,6
2015,1,12,18,30,0,0,6
2015,1,12,19,0,0,0,7
2015,1,12,19,30,0,0,7
2015,1,12,20,0,0,0,7
2015,1,12,20,30,0,0,7
2015,1,12,21,0,0,0,6
2015,1,12,21,30,0,0,7
2015,1,12,22,0,0,0,7
2015,1,12,22,30,0,0,7
2015,1,12,23,0,0,0,7
2015,1,12,23,30,0,0,7
2015,1,13,0,0,0,0,7
2015,1,13,0,30,0,0,4
2015,1,13,1,0,0,0,7
2015,1,13,1,30,0,0,7
2015,1,13,2,0,0,0,7
2015,1,13,2,30,0,0,7
2015,1,13,3,0,0,0,4
2015,1,13,3,30,0,0,4
2015,1,13,4,0,0,0,4
2015,1,13,4,30,0,0,4
2015,1,13,5,0,0,0,1
2015,1,13,5,30,0,0,1
2015,1,13,6,0,0,0,1
2015,1,13,6,30,0,0,4
2015,1,13,7,0,0,0,1
2015,1,13,7,30,0,0,4
2015,1,13,8,0,2,53,4
2015,1,13,8,30,6,130,4
2015,1,13,9,0,93,213,4
2015,1,13,9,30,127,292,4
2015,1,13,10,0,31,365,4
2015,1,13,10,30,26,427,4
2015,1,13,11,0,22,477,8
2015,1,13,11,30,30,513,4
2015,1,13,12,0,170,535,4
2015,1,13,12,30,99,540,4
2015,1,13,13,0,52,531,8
2015,1,13,13,30,148,505,7
2015,1,13,14,0,214,466,7
2015,1,13,14,30,50,412,7
2015,1,13,15,0,96,348,7
2015,1,13,15,30,100,273,7
2015,1,13,16,0,41,192,7
2015,1,13,16,30,23,109,7
2015,1,13,17,0,7,36,7
2015,1,13,17,30,0,0,7
2015,1,13,18,0,0,0,7
2015,1,13,18,30,0,0,7
2015,1,13,19,0,0,0,7
2015,1,13,19,30,0,0,7
2015,1,13,20,0,0,0,7
2015,1,13,20,30,0,0,7
2015,1,13,21,0,0,0,7
2015,1,13,21,30,0,0,7
2015,1,13,22,0,0,0,4
2015,1,13,22,30,0,0,7
2015,1,13,23,0,0,0,1
2015,1,13,23,30,0,0,4
2015,1,14,0,0,0,0,4
2015,1,14,0,30,0,0,4
2015,1,14,1,0,0,0,7
2015,1,14,1,30,0,0,7
2015,1,14,2,0,0,0,4
2015,1,14,2,30,0,0,4
2015,1,14,3,0,0,0,4
2015,1,14,3,30,0,0,4
2015,1,14,4,0,0,0,4
2015,1,14,4,30,0,0,4
2015,1,14,5,0,0,0,4
2015,1,14,5,30,0,0,4
2015,1,14,6,0,0,0,4
2015,1,14,6,30,0,0,4
2015,1,14,7,0,0,0,4
2015,1,14,7,30,0,0,1
2015,1,14,8,0,54,54,0
2015,1,14,8,30,131,131,0
2015,1,14,9,0,216,216,0
2015,1,14,9,30,296,296,0
2015,1,14,10,0,370,370,0
2015,1,14,10,30,433,433,0
2015,1,14,11,0,485,485,1
2015,1,14,11,30,522,522,1
2015,1,14,12,0,545,545,1
2015,1,14,12,30,551,551,1
2015,1,14,13,0,541,541,1
2015,1,14,13,30,516,516,1
2015,1,14,14,0,476,476,1
2015,1,14,14,30,422,422,0
2015,1,14,15,0,357,357,0
2015,1,14,15,30,281,281,0
2015,1,14,16,0,198,198,0
2015,1,14,16,30,114,114,0
2015,1,14,17,0,38,38,4
2015,1,14,17,30,0,0,1
2015,1,14,18,0,0,0,1
2015,1,14,18,30,0,0,4
2015,1,14,19,0,0,0,4
2015,1,14,19,30,0,0,4
2015,1,14,20,0,0,0,4
2015,1,14,20,30,0,0,8
2015,1,14,21,0,0,0,8
2015,1,14,21,30,0,0,1
2015,1,14,22,0,0,0,1
2015,1,14,22,30,0,0,4
2015,1,14,23,0,0,0,1
2015,1,14,23,30,0,0,4
2015,1,15,0,0,0,0,4
2015,1,15,0,30,0,0,0
2015,1,15,1,0,0,0,0
2015,1,15,1,30,0,0,0
2015,1,15,2,0,0,0,0
2015,1,15,2,30,0,0,0
2015,1,15,3,0,0,0,0
2015,1,15,3,30,0,0,0
2015,1,15,4,0,0,0,0
2015,1,15,4,30,0,0,4
2015,1,15,5,0,0,0,1
2015,1,15,5,30,0,0,4
2015,1,15,6,0,0,0,1
2015,1,15,6,30,0,0,8
2015,1,15,7,0,0,0,1
2015,1,15,7,30,0,0,1
2015,1,15,8,0,17,61,7
2015,1,15,8,30,41,143,4
2015,1,15,9,0,53,229,4
2015,1,15,9,30,140,312,4
2015,1,15,10,0,252,387,4
2015,1,15,10,30,293,451,
2015,1,15,11,0,502,502,1
2015,1,15,11,30,450,539,7
2015,1,15,12,0,439,560,7
2015,1,15,12,30,421,566,7
2015,1,15,13,0,376,554,7
2015,1,15,13,30,285,528,7
2015,1,15,14,0,301,486,7
2015,1,15,14,30,244,432,6
2015,1,15,15,0,100,364,6
2015,1,15,15,30,107,288,6
2015,1,15,16,0,77,205,6
2015,1,15,16,30,45,119,6
2015,1,15,17,0,15,42,7
2015,1,15,17,30,0,0,7
2015,1,15,18,0,0,0,7
2015,1,15,18,30,0,0,7
2015,1,15,19,0,0,0,7
2015,1,15,19,30,0,0,7
2015,1,15,20,0,0,0,7
2015,1,15,20,30,0,0,7
2015,1,15,21,0,0,0,7
2015,1,15,21,30,0,0,4
2015,1,15,22,0,0,0,4
2015,1,15,22,30,0,0,4
2015,1,15,23,0,0,0,4
2015,1,15,23,30,0,0,4
2015,1,16,0,0,0,0,0
2015,1,16,0,30,0,0,4
2015,1,16,1,0,0,0,4
2015,1,16,1,30,0,0,1
2015,1,16,2,0,0,0,0
2015,1,16,2,30,0,0,0
2015,1,16,3,0,0,0,0
2015,1,16,3,30,0,0,0
2015,1,16,4,0,0,0,0
2015,1,16,4,30,0,0,0
2015,1,16,5,0,0,0,0
2015,1,16,5,30,0,0,0
2015,1,16,6,0,0,0,0
2015,1,16,6,30,0,0,0
2015,1,16,7,0,0,0,0
2015,1,16,7,30,0,0,0
2015,1,16,8,0,69,69,0
2015,1,16,8,30,156,156,0
2015,1,16,9,0,246,246,0
2015,1,16,9,30,331,331,0
2015,1,16,10,0,408,408,0
2015,1,16,10,30,473,473,0
2015,1,16,11,0,525,525,0
2015,1,16,11,30,562,562,0
2015,1,16,12,0,583,583,0
2015,1,16,12,30,589,589,0
2015,1,16,13,0,579,579,0
2015,1,16,13,30,553,553,0
2015,1,16,14,0,512,512,0
2015,1,16,14,30,456,456,0
