Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1083713,-,-,-,35.73,-79.18,-5,156,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type
2005,1,1,0,0,0,0,3
2005,1,1,0,30,0,0,3
2005,1,1,1,0,0,0,0
2005,1,1,1,30,0,0,0
2005,1,1,2,0,0,0,1
2005,1,1,2,30,0,0,0
2005,1,1,3,0,0,0,1
2005,1,1,3,30,0,0,4
2005,1,1,4,0,0,0,7
2005,1,1,4,30,0,0,7
2005,1,1,5,0,0,0,7
2005,1,1,5,30,0,0,7
2005,1,1,6,0,0,0,7
2005,1,1,6,30,0,0,7
2005,1,1,7,0,0,0,7
2005,1,1,7,30,0,0,4
2005,1,1,8,0,33,52,4
2005,1,1,8,30,80,126,3
2005,1,1,9,0,108,207,3
2005,1,1,9,30,229,283,3
2005,1,1,10,0,354,354,1
2005,1,1,10,30,303,412,3
2005,1,1,11,0,458,458,0
2005,1,1,11,30,490,490,1
2005,1,1,12,0,509,509,0
2005,1,1,12,30,512,512,0
2005,1,1,13,0,497,497,0
2005,1,1,13,30,471,471,0
2005,1,1,14,0,355,430,3
2005,1,1,14,30,377,377,0
2005,1,1,15,0,312,312,0
2005,1,1,15,30,238,238,0
2005,1,1,16,0,159,159,0
2005,1,1,16,30,81,81,0
2005,1,1,17,0,17,17,0
2005,1,1,17,30,0,0,0
2005,1,1,18,0,0,0,0
2005,1,1,18,30,0,0,0
2005,1,1,19,0,0,0,0
2005,1,1,19,30,0,0,0
2005,1,1,20,0,0,0,1
2005,1,1,20,30,0,0,0
2005,1,1,21,0,0,0,1
2005,1,1,21,30,0,0,4
2005,1,1,22,0,0,0,4
2005,1,1,22,30,0,0,4
2005,1,1,23,0,0,0,4
2005,1,1,23,30,0,0,4
2005,1,2,0,0,0,0,3
2005,1,2,0,30,0,0,3
2005,1,2,1,0,0,0,3
2005,1,2,1,30,0,0,7
2005,1,2,2,0,0,0,7
2005,1,2,2,30,0,0,0
2005,1,2,3,0,0,0,0
2005,1,2,3,30,0,0,1
2005,1,2,4,0,0,0,7
2005,1,2,4,30,0,0,4
2005,1,2,5,0,0,0,4
2005,1,2,5,30,0,0,0
2005,1,2,6,0,0,0,0
2005,1,2,6,30,0,0,1
2005,1,2,7,0,0,0,7
2005,1,2,7,30,0,0,4
2005,1,2,8,0,3,53,7
2005,1,2,8,30,8,127,4
2005,1,2,9,0,97,207,4
2005,1,2,9,30,143,283,4
2005,1,2,10,0,257,351,4
2005,1,2,10,30,215,409,4
2005,1,2,11,0,365,454,3
2005,1,2,11,30,486,486,0
2005,1,2,12,0,503,503,0
2005,1,2,12,30,506,506,1
2005,1,2,13,0,378,492,4
2005,1,2,13,30,411,465,8
2005,1,2,14,0,370,424,8
2005,1,2,14,30,292,371,8
2005,1,2,15,0,162,307,4
2005,1,2,15,30,103,234,4
2005,1,2,16,0,126,157,3
2005,1,2,16,30,80,80,0
2005,1,2,17,0,17,17,0
2005,1,2,17,30,0,0,0
2005,1,2,18,0,0,0,1
2005,1,2,18,30,0,0,4
2005,1,2,19,0,0,0,4
2005,1,2,19,30,0,0,3
2005,1,2,20,0,0,0,0
2005,1,2,20,30,0,0,3
2005,1,2,21,0,0,0,3
2005,1,2,21,30,0,0,3
2005,1,2,22,0,0,0,4
2005,1,2,22,30,0,0,4
2005,1,2,23,0,0,0,3
2005,1,2,23,30,0,0,3
2005,1,3,0,0,0,0,0
2005,1,3,0,30,0,0,3
2005,1,3,1,0,0,0,4
2005,1,3,1,30,0,0,0
2005,1,3,2,0,0,0,0
2005,1,3,2,30,0,0,0
2005,1,3,3,0,0,0,0
2005,1,3,3,30,0,0,3
2005,1,3,4,0,0,0,0
2005,1,3,4,30,0,0,1
2005,1,3,5,0,0,0,0
2005,1,3,5,30,0,0,0
2005,1,3,6,0,0,0,3
2005,1,3,6,30,0,0,7
2005,1,3,7,0,0,0,7
2005,1,3,7,30,0,0,1
2005,1,3,8,0,34,54,7
2005,1,3,8,30,83,131,3
2005,1,3,9,0,149,212,8
2005,1,3,9,30,231,289,4
2005,1,3,10,0,301,357,7
2005,1,3,10,30,349,416,7
2005,1,3,11,0,374,462,7
2005,1,3,11,30,403,494,7
2005,1,3,12,0,417,511,7
2005,1,3,12,30,374,514,4
2005,1,3,13,0,375,502,7
2005,1,3,13,30,374,475,7
2005,1,3,14,0,334,434,7
2005,1,3,14,30,380,380,0
2005,1,3,15,0,315,315,0
2005,1,3,15,30,242,242,0
2005,1,3,16,0,161,161,0
2005,1,3,16,30,83,83,7
2005,1,3,17,0,19,19,7
2005,1,3,17,30,0,0,3
2005,1,3,18,0,0,0,7
2005,1,3,18,30,0,0,4
2005,1,3,19,0,0,0,7
2005,1,3,19,30,0,0,7
2005,1,3,20,0,0,0,7
2005,1,3,20,30,0,0,7
2005,1,3,21,0,0,0,4
2005,1,3,21,30,0,0,7
2005,1,3,22,0,0,0,7
2005,1,3,22,30,0,0,7
2005,1,3,23,0,0,0,7
2005,1,3,23,30,0,0,7
2005,1,4,0,0,0,0,7
2005,1,4,0,30,0,0,7
2005,1,4,1,0,0,0,3
2005,1,4,1,30,0,0,4
2005,1,4,2,0,0,0,4
2005,1,4,2,30,0,0,4
2005,1,4,3,0,0,0,1
2005,1,4,3,30,0,0,7
2005,1,4,4,0,0,0,8
2005,1,4,4,30,0,0,7
2005,1,4,5,0,0,0,7
2005,1,4,5,30,0,0,4
