Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1083713,-,-,-,35.73,-79.18,-5,156,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type
1999,1,1,0,0,0,0,0
1999,1,1,0,30,0,0,0
1999,1,1,1,0,0,0,0
1999,1,1,1,30,0,0,1
1999,1,1,2,0,0,0,0
1999,1,1,2,30,0,0,4
1999,1,1,3,0,0,0,4
1999,1,1,3,30,0,0,4
1999,1,1,4,0,0,0,4
1999,1,1,4,30,0,0,7
1999,1,1,5,0,0,0,7
1999,1,1,5,30,0,0,4
1999,1,1,6,0,0,0,0
1999,1,1,6,30,0,0,0
1999,1,1,7,0,0,0,4
1999,1,1,7,30,0,0,0
1999,1,1,8,0,65,65,0
1999,1,1,8,30,149,149,0
1999,1,1,9,0,236,236,0
1999,1,1,9,30,318,318,0
1999,1,1,10,0,392,392,0
1999,1,1,10,30,453,453,0
1999,1,1,11,0,502,502,0
1999,1,1,11,30,536,536,0
1999,1,1,12,0,554,554,0
1999,1,1,12,30,556,556,0
1999,1,1,13,0,542,542,0
1999,1,1,13,30,513,513,0
1999,1,1,14,0,469,469,0
1999,1,1,14,30,411,411,0
1999,1,1,15,0,283,341,8
1999,1,1,15,30,199,262,7
1999,1,1,16,0,149,176,7
1999,1,1,16,30,77,91,7
1999,1,1,17,0,16,19,7
1999,1,1,17,30,0,0,4
1999,1,1,18,0,0,0,7
1999,1,1,18,30,0,0,7
1999,1,1,19,0,0,0,7
1999,1,1,19,30,0,0,7
1999,1,1,20,0,0,0,4
1999,1,1,20,30,0,0,7
1999,1,1,21,0,0,0,7
1999,1,1,21,30,0,0,7
1999,1,1,22,0,0,0,7
1999,1,1,22,30,0,0,4
1999,1,1,23,0,0,0,0
1999,1,1,23,30,0,0,1
1999,1,2,0,0,0,0,4
1999,1,2,0,30,0,0,7
1999,1,2,1,0,0,0,7
1999,1,2,1,30,0,0,7
1999,1,2,2,0,0,0,0
1999,1,2,2,30,0,0,0
1999,1,2,3,0,0,0,4
1999,1,2,3,30,0,0,7
1999,1,2,4,0,0,0,7
1999,1,2,4,30,0,0,0
1999,1,2,5,0,0,0,7
1999,1,2,5,30,0,0,7
1999,1,2,6,0,0,0,7
1999,1,2,6,30,0,0,1
1999,1,2,7,0,0,0,0
1999,1,2,7,30,0,0,7
1999,1,2,8,0,1,54,4
1999,1,2,8,30,4,130,4
1999,1,2,9,0,210,210,0
1999,1,2,9,30,34,288,4
1999,1,2,10,0,104,355,4
1999,1,2,10,30,44,414,4
1999,1,2,11,0,33,459,4
1999,1,2,11,30,80,491,4
1999,1,2,12,0,68,510,4
1999,1,2,12,30,111,512,4
1999,1,2,13,0,178,499,7
1999,1,2,13,30,38,470,8
1999,1,2,14,0,17,427,7
1999,1,2,14,30,59,372,7
1999,1,2,15,0,101,306,7
1999,1,2,15,30,50,231,7
1999,1,2,16,0,4,152,7
1999,1,2,16,30,2,75,7
1999,1,2,17,0,15,15,1
1999,1,2,17,30,0,0,4
1999,1,2,18,0,0,0,4
1999,1,2,18,30,0,0,7
1999,1,2,19,0,0,0,6
1999,1,2,19,30,0,0,7
1999,1,2,20,0,0,0,4
1999,1,2,20,30,0,0,7
1999,1,2,21,0,0,0,4
1999,1,2,21,30,0,0,6
1999,1,2,22,0,0,0,7
1999,1,2,22,30,0,0,7
1999,1,2,23,0,0,0,7
1999,1,2,23,30,0,0,6
1999,1,3,0,0,0,0,6
1999,1,3,0,30,0,0,6
1999,1,3,1,0,0,0,6
1999,1,3,1,30,0,0,6
1999,1,3,2,0,0,0,6
1999,1,3,2,30,0,0,6
1999,1,3,3,0,0,0,6
1999,1,3,3,30,0,0,6
1999,1,3,4,0,0,0,6
1999,1,3,4,30,0,0,6
1999,1,3,5,0,0,0,6
1999,1,3,5,30,0,0,6
1999,1,3,6,0,0,0,7
1999,1,3,6,30,0,0,7
1999,1,3,7,0,0,0,7
1999,1,3,7,30,0,0,3
1999,1,3,8,0,57,57,0
1999,1,3,8,30,137,137,0
1999,1,3,9,0,225,225,0
1999,1,3,9,30,308,308,1
1999,1,3,10,0,385,385,1
1999,1,3,10,30,448,448,1
1999,1,3,11,0,173,500,3
1999,1,3,11,30,179,535,3
1999,1,3,12,0,154,556,3
1999,1,3,12,30,152,560,3
1999,1,3,13,0,119,549,4
1999,1,3,13,30,134,520,4
1999,1,3,14,0,123,476,4
1999,1,3,14,30,418,418,1
1999,1,3,15,0,348,348,1
1999,1,3,15,30,268,268,0
1999,1,3,16,0,182,182,0
1999,1,3,16,30,95,95,1
1999,1,3,17,0,22,22,4
1999,1,3,17,30,0,0,4
1999,1,3,18,0,0,0,4
1999,1,3,18,30,0,0,4
1999,1,3,19,0,0,0,4
1999,1,3,19,30,0,0,4
1999,1,3,20,0,0,0,4
1999,1,3,20,30,0,0,4
1999,1,3,21,0,0,0,4
1999,1,3,21,30,0,0,4
1999,1,3,22,0,0,0,4
1999,1,3,22,30,0,0,0
1999,1,3,23,0,0,0,0
1999,1,3,23,30,0,0,4
1999,1,4,0,0,0,0,4
1999,1,4,0,30,0,0,0
1999,1,4,1,0,0,0,1
1999,1,4,1,30,0,0,4
1999,1,4,2,0,0,0,4
1999,1,4,2,30,0,0,7
1999,1,4,3,0,0,0,4
1999,1,4,3,30,0,0,4
1999,1,4,4,0,0,0,4
1999,1,4,4,30,0,0,7
1999,1,4,5,0,0,0,7
1999,1,4,5,30,0,0,4
1999,1,4,6,0,0,0,1
1999,1,4,6,30,0,0,1
1999,1,4,7,0,0,0,1
1999,1,4,7,30,0,0,7
1999,1,4,8,0,49,64,4
1999,1,4,8,30,114,149,7
1999,1,4,9,0,174,238,7
1999,1,4,9,30,229,322,4
1999,1,4,10,0,279,398,4
1999,1,4,10,30,461,461,0
1999,1,4,11,0,512,512,1
1999,1,4,11,30,548,548,0
1999,1,4,12,0,569,569,0
1999,1,4,12,30,573,573,0
1999,1,4,13,0,561,561,0
1999,1,4,13,30,534,534,0
1999,1,4,14,0,491,491,1
1999,1,4,14,30,433,433,0
1999,1,4,15,0,363,363,0
1999,1,4,15,30,282,282,0
1999,1,4,16,0,194,194,0
1999,1,4,16,30,105,105,0
1999,1,4,17,0,26,26,0
1999,1,4,17,30,0,0,0
1999,1,4,18,0,0,0,0
1999,1,4,18,30,0,0,1
1999,1,4,19,0,0,0,0
1999,1,4,19,30,0,0,1
1999,1,4,20,0,0,0,1
1999,1,4,20,30,0,0,0
1999,1,4,21,0,0,0,0
1999,1,4,21,30,0,0,0
1999,1,4,22,0,0,0,0
1999,1,4,22,30,0,0,0
1999,1,4,23,0,0,0,0
1999,1,4,23,30,0,0,0
1999,1,5,0,0,0,0,0
1999,1,5,0,30,0,0,0
1999,1,5,1,0,0,0,0
1999,1,5,1,30,0,0,0
1999,1,5,2,0,0,0,0
1999,1,5,2,30,0,0,0
1999,1,5,3,0,0,0,0
1999,1,5,3,30,0,0,0
1999,1,5,4,0,0,0,0
1999,1,5,4,30,0,0,0
1999,1,5,5,0,0,0,0
1999,1,5,5,30,0,0,0
1999,1,5,6,0,0,0,0
1999,1,5,6,30,0,0,0
1999,1,5,7,0,0,0,0
1999,1,5,7,30,0,0,0
1999,1,5,8,0,67,67,0
1999,1,5,8,30,155,155,0
1999,1,5,9,0,246,246,0
1999,1,5,9,30,331,331,0
1999,1,5,10,0,408,408,0
1999,1,5,10,30,472,472,0
1999,1,5,11,0,522,522,0
1999,1,5,11,30,558,558,0
1999,1,5,12,0,578,578,0
1999,1,5,12,30,582,582,0
1999,1,5,13,0,569,569,0
1999,1,5,13,30,541,541,0
1999,1,5,14,0,497,497,0
1999,1,5,14,30,439,439,0
1999,1,5,15,0,368,368,0
1999,1,5,15,30,287,287,0
1999,1,5,16,0,198,198,0
1999,1,5,16,30,108,108,0
1999,1,5,17,0,28,28,0
1999,1,5,17,30,0,0,0
1999,1,5,18,0,0,0,0
1999,1,5,18,30,0,0,0
1999,1,5,19,0,0,0,0
1999,1,5,19,30,0,0,0
1999,1,5,20,0,0,0,0
1999,1,5,20,30,0,0,0
1999,1,5,21,0,0,0,0
1999,1,5,21,30,0,0,0
1999,1,5,22,0,0,0,0
1999,1,5,22,30,0,0,0
1999,1,5,23,0,0,0,0
1999,1,5,23,30,0,0,0
1999,1,6,0,0,0,0,0
1999,1,6,0,30,0,0,0
1999,1,6,1,0,0,0,0
1999,1,6,1,30,0,0,0
1999,1,6,2,0,0,0,0
1999,1,6,2,30,0,0,0
1999,1,6,3,0,0,0,0
1999,1,6,3,30,0,0,0
1999,1,6,4,0,0,0,0
1999,1,6,4,30,0,0,0
1999,1,6,5,0,0,0,0
1999,1,6,5,30,0,0,1
1999,1,6,6,0,0,0,1
1999,1,6,6,30,0,0,7
1999,1,6,7,0,0,0,1
1999,1,6,7,30,0,0,1
1999,1,6,8,0,61,61,7
1999,1,6,8,30,144,144,0
1999,1,6,9,0,230,230,0
1999,1,6,9,30,312,312,1
1999,1,6,10,0,385,385,0
1999,1,6,10,30,447,447,1
1999,1,6,11,0,495,495,0
1999,1,6,11,30,530,530,0
1999,1,6,12,0,548,548,0
1999,1,6,12,30,551,551,0
1999,1,6,13,0,533,533,0
1999,1,6,13,30,379,505,4
1999,1,6,14,0,294,459,4
1999,1,6,14,30,404,404,1
1999,1,6,15,0,256,337,8
1999,1,6,15,30,158,261,4
1999,1,6,16,0,180,180,0
1999,1,6,16,30,96,96,0
1999,1,6,17,0,25,25,0
1999,1,6,17,30,0,0,4
1999,1,6,18,0,0,0,1
1999,1,6,18,30,0,0,0
1999,1,6,19,0,0,0,0
1999,1,6,19,30,0,0,4
1999,1,6,20,0,0,0,1
1999,1,6,20,30,0,0,4
1999,1,6,21,0,0,0,1
1999,1,6,21,30,0,0,0
1999,1,6,22,0,0,0,0
1999,1,6,22,30,0,0,0
1999,1,6,23,0,0,0,0
1999,1,6,23,30,0,0,4
1999,1,7,0,0,0,0,0
1999,1,7,0,30,0,0,0
1999,1,7,1,0,0,0,0
1999,1,7,1,30,0,0,0
1999,1,7,2,0,0,0,0
1999,1,7,2,30,0,0,0
1999,1,7,3,0,0,0,0
1999,1,7,3,30,0,0,0
1999,1,7,4,0,0,0,0
1999,1,7,4,30,0,0,0
1999,1,7,5,0,0,0,0
1999,1,7,5,30,0,0,0
1999,1,7,6,0,0,0,0
1999,1,7,6,30,0,0,0
1999,1,7,7,0,0,0,0
1999,1,7,7,30,0,0,0
1999,1,7,8,0,56,56,0
1999,1,7,8,30,136,136,0
1999,1,7,9,0,219,219,0
1999,1,7,9,30,299,299,0
1999,1,7,10,0,371,371,0
1999,1,7,10,30,432,432,0
1999,1,7,11,0,481,481,0
1999,1,7,11,30,515,515,0
1999,1,7,12,0,532,532,0
1999,1,7,12,30,536,536,0
1999,1,7,13,0,523,523,0
1999,1,7,13,30,495,495,0
1999,1,7,14,0,452,452,0
1999,1,7,14,30,361,398,7
1999,1,7,15,0,177,330,4
1999,1,7,15,30,224,255,7
1999,1,7,16,0,173,173,0
1999,1,7,16,30,93,93,0
1999,1,7,17,0,24,24,0
1999,1,7,17,30,0,0,1
1999,1,7,18,0,0,0,0
1999,1,7,18,30,0,0,0
1999,1,7,19,0,0,0,0
1999,1,7,19,30,0,0,0
1999,1,7,20,0,0,0,0
1999,1,7,20,30,0,0,0
1999,1,7,21,0,0,0,0
1999,1,7,21,30,0,0,0
1999,1,7,22,0,0,0,4
1999,1,7,22,30,0,0,1
1999,1,7,23,0,0,0,4
1999,1,7,23,30,0,0,4
1999,1,8,0,0,0,0,4
1999,1,8,0,30,0,0,7
1999,1,8,1,0,0,0,7
1999,1,8,1,30,0,0,7
1999,1,8,2,0,0,0,7
1999,1,8,2,30,0,0,7
1999,1,8,3,0,0,0,7
1999,1,8,3,30,0,0,7
1999,1,8,4,0,0,0,7
1999,1,8,4,30,0,0,7
1999,1,8,5,0,0,0,7
1999,1,8,5,30,0,0,7
1999,1,8,6,0,0,0,1
1999,1,8,6,30,0,0,7
1999,1,8,7,0,0,0,7
1999,1,8,7,30,0,0,7
1999,1,8,8,0,18,52,7
1999,1,8,8,30,45,128,6
1999,1,8,9,0,79,210,7
1999,1,8,9,30,181,288,7
1999,1,8,10,0,167,358,7
1999,1,8,10,30,161,419,7
1999,1,8,11,0,203,468,7
1999,1,8,11,30,215,502,6
1999,1,8,12,0,237,525,6
1999,1,8,12,30,114,530,6
1999,1,8,13,0,106,522,8
1999,1,8,13,30,71,496,4
1999,1,8,14,0,79,457,4
1999,1,8,14,30,103,403,7
1999,1,8,15,0,60,337,4
1999,1,8,15,30,110,262,4
1999,1,8,16,0,96,180,7
1999,1,8,16,30,52,98,7
1999,1,8,17,0,14,27,7
1999,1,8,17,30,0,0,7
1999,1,8,18,0,0,0,7
1999,1,8,18,30,0,0,7
1999,1,8,19,0,0,0,7
1999,1,8,19,30,0,0,7
1999,1,8,20,0,0,0,7
1999,1,8,20,30,0,0,7
1999,1,8,21,0,0,0,7
1999,1,8,21,30,0,0,3
1999,1,8,22,0,0,0,0
1999,1,8,22,30,0,0,0
1999,1,8,23,0,0,0,0
1999,1,8,23,30,0,0,1
1999,1,9,0,0,0,0,1
1999,1,9,0,30,0,0,1
1999,1,9,1,0,0,0,4
1999,1,9,1,30,0,0,7
1999,1,9,2,0,0,0,7
1999,1,9,2,30,0,0,7
1999,1,9,3,0,0,0,7
1999,1,9,3,30,0,0,7
